,CD_ORGAO,NM_ORGAO,NR_LICITACAO,ANO_LICITACAO,CD_TIPO_MODALIDADE,NR_PROCESSO,ANO_PROCESSO,TP_OBJETO,CD_TIPO_FASE_ATUAL,TP_LICITACAO,DS_OBJETO,VL_LICITACAO,NR_DOCUMENTO,DT_PROPOSTA,VL_TOTAL_PROPOSTA,TP_RESULTADO_PROPOSTA
10,62700,PM DE VERA CRUZ,4.0,2016,PRP,010,2016,COM,ADH,MPR,Aquisição de peças para retroescavadeira Randon RK 406B n°18.,3973.58,845464000107,2016-02-11,2900.0,C
11,62700,PM DE VERA CRUZ,4.0,2016,PRP,010,2016,COM,ADH,MPR,Aquisição de peças para retroescavadeira Randon RK 406B n°18.,3973.58,23240184000162,2016-02-11,3135.0,C
12,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C
13,45001,CM DE CAXIAS DO SUL,7.0,2016,PRP,11,2016,COM,ADH,MPR,Aquisição de purificador de água refrigerado.,6750.0,9083073000169,2016-04-28,4999.98,C
14,45001,CM DE CAXIAS DO SUL,7.0,2016,PRP,11,2016,COM,ADH,MPR,Aquisição de purificador de água refrigerado.,6750.0,13918310000131,2016-04-28,5089.98,C
15,59400,PM DE SÃO PEDRO DO SUL,13.0,2016,PRP,1058,2016,COM,ADH,MPR,AQUISIÇÃO DE UMA RETROESCAVADEIRA PARA PATRULHA AGRÍCOLA PARA SECRETARIA MUNICIPAL DA AGRICULTURA.,230000.0,1858750000161,2016-04-28,209900.0,C
16,52200,PM DE MIRAGUAÍ,1.0,2016,PRP,001,2016,COM,HAP,MPR,Constitui objeto da presente licitação a contratação para o fornecimento de peças diversas destinados aos veículos da Secretaria Municipal de Educação do município de MIRA-GUAI para o exercício 2016,281130.0,13347671000175,2016-01-06,330228.5,C
17,52200,PM DE MIRAGUAÍ,1.0,2016,PRP,001,2016,COM,HAP,MPR,Constitui objeto da presente licitação a contratação para o fornecimento de peças diversas destinados aos veículos da Secretaria Municipal de Educação do município de MIRA-GUAI para o exercício 2016,281130.0,20383454000104,2016-01-06,403545.2,C
18,52200,PM DE MIRAGUAÍ,1.0,2016,PRP,001,2016,COM,HAP,MPR,Constitui objeto da presente licitação a contratação para o fornecimento de peças diversas destinados aos veículos da Secretaria Municipal de Educação do município de MIRA-GUAI para o exercício 2016,281130.0,18385279000134,2016-01-06,376088.0,C
19,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C
20,63900,PM DE COTIPORÃ,16.0,2016,PRP,298,2016,COM,ADH,MPR,AQUISIÇÃO DE REDES DE PROTEÇÃO PARA QUADRA POLIESPORTIVA DA COMUNIDADE DE NOSSA SENHORA DO ROSÁRIO COTIPORÃ/RS.,12300.0,91824383000178,2016-05-11,16500.0,C
21,84100,PM DE ESPERANÇA DO SUL,38.0,2016,PRP,010,2016,COM,ADH,MPR,Aquisição de insumos e fertilizantes  relacionados ao projeto Leite Gaúcho – Fortalecimento das Cadeias  Produtivas Locais com vistas a aplicação dos recursos do Convênio FPE nº  2054/2015 – Consulta Popular,42480.0,98110406000121,2016-05-13,42705.0,C
22,45200,PM DE CHAPADA,7.0,2016,CNV,025,2016,COM,ADH,MPR,Contratação de empresa para a confecção de Uniformes Escolares para os estudantes da Rede Municipal de Ensino - Município de Chapada-RS.,76993.0,3658746000185,2016-05-05,70750.0,C
23,47700,PM DE ESTRELA,25.0,2016,PRP,2613,2016,COM,ADH,MPR,Aquisição de cortinas persianas,8984.52,15068663000115,2016-05-25,6000.0,C
24,77900,PM DE NICOLAU VERGUEIRO,4.0,2016,CNV,CC004,2016,COM,ADH,MPR,FORNECIMENTO DE GASOLINA COMUM PELO PERÍODO DE 06 MESES INICIANDO EM 05/06/2016 ATÉ 4/12/2016 PARA ABASTECIMENTO DOS VEÍCULOS OFICIAIS DO MUNICÍPIO DIRETAMENTE NA BOMBA DO POSTO DE COMBUSTÍVEL CONTRATADO.,63495.0,23484891000102,2016-05-23,63495.0,C
25,77900,PM DE NICOLAU VERGUEIRO,4.0,2016,CNV,CC004,2016,COM,ADH,MPR,FORNECIMENTO DE GASOLINA COMUM PELO PERÍODO DE 06 MESES INICIANDO EM 05/06/2016 ATÉ 4/12/2016 PARA ABASTECIMENTO DOS VEÍCULOS OFICIAIS DO MUNICÍPIO DIRETAMENTE NA BOMBA DO POSTO DE COMBUSTÍVEL CONTRATADO.,63495.0,2506360000276,2016-05-23,63954.0,C
26,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,11018062000147,2016-04-25,9054.0,C
27,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,15068089000103,2016-04-25,5557.9,C
28,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,76386283000113,2016-04-25,18118.3,C
29,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,5795285000118,2016-04-25,3807.05,C
30,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,4932432000191,2016-04-25,1295.9,C
31,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,203590000150,2016-04-25,4447.0,C
32,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,21227039000116,2016-04-25,1178.9,C
33,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,16553940000148,2016-04-25,1021.2,C
34,79400,PM DE PORTO VERA CRUZ,1.0,2016,PRE,446,2016,COM,ADH,MPR,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS.,71984.84,19156566000135,2016-04-25,700.0,C
35,47500,PM DE ESTÂNCIA VELHA,11.0,2016,PRP,016,2016,COM,ADH,MPR,AQUISIÇÃO DE MINICARREGADEIRA E ACESSÓRIOS PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE OBRAS E TRANSPORTE DO MUNICÍPIO DE ESTÂNCIA VELHA/RS,188100.0,5943560000101,2016-05-02,160800.0,C
36,63700,PM DE CAPÃO DO LEÃO,38.0,2016,PRP,30,2016,COM,ADH,MPR,Aquisição de material para reforma da ponte do passo das carretas.,7208.04,93832996000182,2016-05-04,7207.92,C
37,88029,PM DE CORONEL PILAR,22.0,2016,PRP,525,2016,COM,ADH,MPR,Aquisição de equipamento de informática com instalação e montagem.,3800.0,18007512000145,2016-05-25,3254.0,C
38,88029,PM DE CORONEL PILAR,22.0,2016,PRP,525,2016,COM,ADH,MPR,Aquisição de equipamento de informática com instalação e montagem.,3800.0,6102262000143,2016-05-25,3950.0,D
39,88029,PM DE CORONEL PILAR,22.0,2016,PRP,525,2016,COM,ADH,MPR,Aquisição de equipamento de informática com instalação e montagem.,3800.0,10894828000194,2016-05-25,3250.0,C
40,63800,PM DE FORTALEZA DOS VALOS,18.0,2016,PRP,41,2016,COM,ADH,MPR,aquisição de material gráfico,8100.0,11821814000103,2016-05-25,7849.0,C
41,48400,PM DE FREDERICO WESTPHALEN,52.0,2016,PRP,89,2016,COM,ADH,MPR,Aquisição de um servidor de dados para a sede administrativa da Prefeitura Municipal,13791.67,88659974000122,2016-05-02,13000.0,C
42,42600,PM DE BRAGA,3.0,2016,CHP,31,2016,COM,ADH,MPR,AQUISIÇAO DE GENEROS ALIMENTÍCIOS DE ORIGEM ANIMAL PROVENIENTES DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O PREPARO DA ALIMENTAÇAO ESCOLAR REFERENTE AO 2o SEMESTRE DE 2016 PARA AS ESCOLAS MUNICIPAIS DE BRAGA RS.,4760.95,88587357000240,2016-05-30,4760.95,C
43,42600,PM DE BRAGA,3.0,2016,CHP,31,2016,COM,ADH,MPR,AQUISIÇAO DE GENEROS ALIMENTÍCIOS DE ORIGEM ANIMAL PROVENIENTES DA AGRICULTURA FAMILIAR E DO EMPREENDEDOR FAMILIAR RURAL PARA O PREPARO DA ALIMENTAÇAO ESCOLAR REFERENTE AO 2o SEMESTRE DE 2016 PARA AS ESCOLAS MUNICIPAIS DE BRAGA RS.,4760.95,88587357000169,2016-05-30,4760.95,C
44,55601,CM DE RIO GRANDE,11.0,2016,CNV,94353,2016,COM,ADH,MPR,Aquisição de açúcar,2650.0,90341561000147,2016-05-04,2750.0,C
45,55601,CM DE RIO GRANDE,11.0,2016,CNV,94353,2016,COM,ADH,MPR,Aquisição de açúcar,2650.0,89735252000172,2016-05-04,2840.0,C
46,43300,PM DE CAIBATÉ,3.0,2016,CNV,15,2016,COM,ADH,MPR,Aquisição de materiais odontológicos.,32510.55,1735549000197,2016-05-02,24049.86,C
47,43300,PM DE CAIBATÉ,3.0,2016,CNV,15,2016,COM,ADH,MPR,Aquisição de materiais odontológicos.,32510.55,93327161000175,2016-05-02,25502.04,C
48,55900,PM DE RODEIO BONITO,12.0,2016,PRP,29,2016,COM,ADH,MPR,EXERCICIO: 2016ASSUNTO: Pregão Presencial Nº 12/2016PROCESSO Nº 29/2016OBJETO: Aquisição de Materiais e Equipamentos para Academia de Saúde Do Município de Rodeio Bonito RS,8119.0,13674709000114,2016-05-11,10412.0,C
49,55900,PM DE RODEIO BONITO,12.0,2016,PRP,29,2016,COM,ADH,MPR,EXERCICIO: 2016ASSUNTO: Pregão Presencial Nº 12/2016PROCESSO Nº 29/2016OBJETO: Aquisição de Materiais e Equipamentos para Academia de Saúde Do Município de Rodeio Bonito RS,8119.0,12839117000142,2016-05-11,192.0,C
50,50400,PM DE IRAÍ,9.0,2016,PRP,20,2016,COM,ADH,MPR,AQUISIÇÃO DE AR CONDICIONADO PARA A UNIDADE DE SAUDE CONFORME PROPOSTA Nº 876129410001/1140-01,12000.0,7978664000179,2016-05-04,11920.0,C
51,40300,PM DE ALECRIM,8.0,2016,CNV,15,2016,COM,ADH,MPR,AQUISIÇAO DE MOTOBOMBAS SUBMERSAS.,109520.0,4834055000158,2016-04-28,38156.0,C
52,40300,PM DE ALECRIM,8.0,2016,CNV,15,2016,COM,ADH,MPR,AQUISIÇAO DE MOTOBOMBAS SUBMERSAS.,109520.0,8679570000161,2016-04-28,28130.0,C
53,40300,PM DE ALECRIM,8.0,2016,CNV,15,2016,COM,ADH,MPR,AQUISIÇAO DE MOTOBOMBAS SUBMERSAS.,109520.0,18111018000126,2016-04-28,36490.0,C
54,40300,PM DE ALECRIM,8.0,2016,CNV,15,2016,COM,ADH,MPR,AQUISIÇAO DE MOTOBOMBAS SUBMERSAS.,109520.0,5609885000144,2016-04-28,43812.0,C
55,40300,PM DE ALECRIM,8.0,2016,CNV,15,2016,COM,ADH,MPR,AQUISIÇAO DE MOTOBOMBAS SUBMERSAS.,109520.0,87067153000134,2016-04-28,36280.0,C
56,40300,PM DE ALECRIM,8.0,2016,CNV,15,2016,COM,ADH,MPR,AQUISIÇAO DE MOTOBOMBAS SUBMERSAS.,109520.0,15735280000153,2016-04-28,33830.0,C
57,40300,PM DE ALECRIM,10.0,2016,CNV,17,2016,COM,ADH,MPR,AQUISIÇAO DE GENEROS ALIMENTÍCIOS - MERENDA ESCOLAR,11788.3,95821310002208,2016-05-25,11875.7,C
58,40300,PM DE ALECRIM,10.0,2016,CNV,17,2016,COM,ADH,MPR,AQUISIÇAO DE GENEROS ALIMENTÍCIOS - MERENDA ESCOLAR,11788.3,96415609000109,2016-05-25,11712.46,C
59,40300,PM DE ALECRIM,10.0,2016,CNV,17,2016,COM,ADH,MPR,AQUISIÇAO DE GENEROS ALIMENTÍCIOS - MERENDA ESCOLAR,11788.3,907649000190,2016-05-25,11772.08,C
60,40300,PM DE ALECRIM,10.0,2016,CNV,17,2016,COM,ADH,MPR,AQUISIÇAO DE GENEROS ALIMENTÍCIOS - MERENDA ESCOLAR,11788.3,97061147000123,2016-05-25,3652.72,C
61,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,7052779000138,2016-05-31,1196.0,C
62,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,19316524000114,2016-05-31,1656.0,C
63,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,21262327000101,2016-05-31,21754.94,C
64,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,8655160000180,2016-05-31,42050.0,C
65,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,10595521000192,2016-05-31,1955.0,C
66,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,9251627000190,2016-05-31,1550.0,C
67,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,802002000102,2016-05-31,685.71,C
68,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,5788117000103,2016-05-31,990.0,C
69,40300,PM DE ALECRIM,3.0,2016,PRE,18,2016,COM,ADH,MPR,Aquisiçao de Véiculo Novo e Equipamentos/Materiais Permanentes diversos para Secretaria Municipal de Saúde.,100000.0,5286960000183,2016-05-31,20644.99,C
70,59800,PM DE SÃO VICENTE DO SUL,20.0,2016,PRP,190,2016,COM,ADH,MPR,AQUISIÇÃO DE TRATOR AGRÍCOLA E GRADE NIVELADORA DE ARRASTO REFERENTE AO CONTRATO DE REPASSE Nº 820.412-15 PROGRAMA FOMENTO AO SETOR AGROPECUÁRIO OPERAÇÃO Nº 024175/2015 DA CAIXA ECONÔMICA FEDRAL,136000.0,21344856000154,2016-05-25,14940.0,C
71,59800,PM DE SÃO VICENTE DO SUL,20.0,2016,PRP,190,2016,COM,ADH,MPR,AQUISIÇÃO DE TRATOR AGRÍCOLA E GRADE NIVELADORA DE ARRASTO REFERENTE AO CONTRATO DE REPASSE Nº 820.412-15 PROGRAMA FOMENTO AO SETOR AGROPECUÁRIO OPERAÇÃO Nº 024175/2015 DA CAIXA ECONÔMICA FEDRAL,136000.0,94212370000136,2016-05-25,97000.0,C
72,68200,PM DE IMIGRANTE,65.0,2016,PRE,20018,2016,COM,ADH,MPR,Aquisição de 01 (um) caminhão caçamba truck tração 6x4 com recursos do Ministério do Desenvolvimento Agrário,270000.0,4736972000108,2016-05-19,257000.0,C
73,68200,PM DE IMIGRANTE,65.0,2016,PRE,20018,2016,COM,ADH,MPR,Aquisição de 01 (um) caminhão caçamba truck tração 6x4 com recursos do Ministério do Desenvolvimento Agrário,270000.0,91157859000164,2016-05-19,249449.0,C
74,49400,PM DE GUARANI DAS MISSÕES,10.0,2016,PRP,1953,2016,COM,ADH,MPR,Constitui objeto da presente licitação a contratação de empresa para o fornecimento de emulsão asfáltica RM-1C para recuperação da pavimentação asfáltica de Ruas e Avenidas do perímetro urbano do Município.,132000.0,4420916001395,2016-05-19,130000.0,C
75,64700,PM DE ALTO ALEGRE,12.0,2016,PRP,9235,2016,COM,ADH,MPR, Aquisição de 01 veículo tipo novo zero quilômetro ano/modelo 2016,49000.0,97322853000262,2016-05-12,45700.0,C
76,59800,PM DE SÃO VICENTE DO SUL,18.0,2016,PRP,203,2016,COM,ADH,MPR,AQUISIÇÃO DE MEDICAMENTOS E MATERIAL HOSPITALAR PARA DEMANDA DA URGÊNCIA E EMERGÊNCIA DO HOSPITAL DO MUNICÍPIO,210464.53,2520829000140,2016-05-23,51346.0,C
77,59800,PM DE SÃO VICENTE DO SUL,18.0,2016,PRP,203,2016,COM,ADH,MPR,AQUISIÇÃO DE MEDICAMENTOS E MATERIAL HOSPITALAR PARA DEMANDA DA URGÊNCIA E EMERGÊNCIA DO HOSPITAL DO MUNICÍPIO,210464.53,94516671000153,2016-05-23,9712.0,C
78,59800,PM DE SÃO VICENTE DO SUL,18.0,2016,PRP,203,2016,COM,ADH,MPR,AQUISIÇÃO DE MEDICAMENTOS E MATERIAL HOSPITALAR PARA DEMANDA DA URGÊNCIA E EMERGÊNCIA DO HOSPITAL DO MUNICÍPIO,210464.53,11145401000156,2016-05-23,49670.0,C
79,59800,PM DE SÃO VICENTE DO SUL,18.0,2016,PRP,203,2016,COM,ADH,MPR,AQUISIÇÃO DE MEDICAMENTOS E MATERIAL HOSPITALAR PARA DEMANDA DA URGÊNCIA E EMERGÊNCIA DO HOSPITAL DO MUNICÍPIO,210464.53,12889035000102,2016-05-23,2596.0,C
80,59800,PM DE SÃO VICENTE DO SUL,18.0,2016,PRP,203,2016,COM,ADH,MPR,AQUISIÇÃO DE MEDICAMENTOS E MATERIAL HOSPITALAR PARA DEMANDA DA URGÊNCIA E EMERGÊNCIA DO HOSPITAL DO MUNICÍPIO,210464.53,3652030000170,2016-05-23,2929.4,C
81,41200,PM DE ARROIO DO TIGRE,27.0,2016,PRP,31,2016,COM,ADH,MPR,O PRESENTE PROCESSO VISA O REGISTRO DE PREÇO PARA AQUISIÇÃO DE MATERIAIS DE COSTURA E CHINELOS QUE SERÃO UTILIZADOS PARA DESENVOLVER ATIVIDADES COM GRUPOS QUE REALIZAM PROJETOS JUNTO A SECRETARIA DA ASSISTÊNCIA SOCIAL.,26536.0,6325700000132,2016-04-29,23893.4,C
82,41200,PM DE ARROIO DO TIGRE,29.0,2016,PRP,33,2016,COM,ADH,MPR,Aquisição de Equipamentos para uma Patrulha Agricola conforme Convenio nº 818082/2015 para assim suprir as necessidades da Secretaria da Agricultura.,108500.0,492308000100,2016-05-20,14000.0,C
83,41200,PM DE ARROIO DO TIGRE,29.0,2016,PRP,33,2016,COM,ADH,MPR,Aquisição de Equipamentos para uma Patrulha Agricola conforme Convenio nº 818082/2015 para assim suprir as necessidades da Secretaria da Agricultura.,108500.0,20963380000177,2016-05-20,2487.0,C
84,41200,PM DE ARROIO DO TIGRE,29.0,2016,PRP,33,2016,COM,ADH,MPR,Aquisição de Equipamentos para uma Patrulha Agricola conforme Convenio nº 818082/2015 para assim suprir as necessidades da Secretaria da Agricultura.,108500.0,21344856000154,2016-05-20,8115.0,C
85,41200,PM DE ARROIO DO TIGRE,29.0,2016,PRP,33,2016,COM,ADH,MPR,Aquisição de Equipamentos para uma Patrulha Agricola conforme Convenio nº 818082/2015 para assim suprir as necessidades da Secretaria da Agricultura.,108500.0,10839707000140,2016-05-20,24102.0,C
86,41200,PM DE ARROIO DO TIGRE,29.0,2016,PRP,33,2016,COM,ADH,MPR,Aquisição de Equipamentos para uma Patrulha Agricola conforme Convenio nº 818082/2015 para assim suprir as necessidades da Secretaria da Agricultura.,108500.0,20003283000132,2016-05-20,26758.0,C
87,88035,PM DE MATO QUEIMADO,4.0,2016,CNV,11,2016,COM,ADH,MPR,Aquisiçao de materiais de processamento de dados,34300.8,7998951000140,2016-05-02,23701.6,C
88,88035,PM DE MATO QUEIMADO,4.0,2016,CNV,11,2016,COM,ADH,MPR,Aquisiçao de materiais de processamento de dados,34300.8,3723714000116,2016-05-02,29855.44,C
89,51300,PM DE LAJEADO,19.0,2016,CNV,7391,2016,COM,ADH,MPR,Aquisição de 15.000kg de húmus de minhoca para uso no horto florestal,14550.0,2987684000192,2016-04-27,9750.0,C
90,53701,CM DE PALMEIRA DAS MISSÕES,1.0,2016,CNV,48,2016,COM,ADH,MPR,Aquisição de recarga de cartuchos toners e bockie.  Obs: O quadro demonstrativo de materiais está anexo ao Edital.,23004.2,17389790000141,2016-03-02,23004.2,C
91,80700,PM DE SÃO JOSÉ DO INHACORÁ,3.0,2016,PRE,3,2016,COM,ADH,MPR,SMS - AQUISIÇÃO DE MEDICAMENTOS PARA DISTRIBUIÇÃO GRATUITA NAS UNIDADES SANITÁRIAS.,12547.4,6043918000102,2016-05-06,1822.0,C
92,80700,PM DE SÃO JOSÉ DO INHACORÁ,3.0,2016,PRE,3,2016,COM,ADH,MPR,SMS - AQUISIÇÃO DE MEDICAMENTOS PARA DISTRIBUIÇÃO GRATUITA NAS UNIDADES SANITÁRIAS.,12547.4,3652030000170,2016-05-06,6463.2,C
93,80700,PM DE SÃO JOSÉ DO INHACORÁ,3.0,2016,PRE,3,2016,COM,ADH,MPR,SMS - AQUISIÇÃO DE MEDICAMENTOS PARA DISTRIBUIÇÃO GRATUITA NAS UNIDADES SANITÁRIAS.,12547.4,802002000102,2016-05-06,1175.0,C
94,80700,PM DE SÃO JOSÉ DO INHACORÁ,3.0,2016,PRE,3,2016,COM,ADH,MPR,SMS - AQUISIÇÃO DE MEDICAMENTOS PARA DISTRIBUIÇÃO GRATUITA NAS UNIDADES SANITÁRIAS.,12547.4,203590000150,2016-05-06,1470.0,C
95,80700,PM DE SÃO JOSÉ DO INHACORÁ,3.0,2016,PRE,3,2016,COM,ADH,MPR,SMS - AQUISIÇÃO DE MEDICAMENTOS PARA DISTRIBUIÇÃO GRATUITA NAS UNIDADES SANITÁRIAS.,12547.4,7752236000123,2016-05-06,1530.0,C
96,48400,PM DE FREDERICO WESTPHALEN,53.0,2016,PRP,92,2016,COM,ADH,MPR,aquisição de materiais de informática para reestruturação da rede do edifício da prefeitura,32654.0,10646183000170,2016-05-13,29436.0,C
97,48400,PM DE FREDERICO WESTPHALEN,53.0,2016,PRP,92,2016,COM,ADH,MPR,aquisição de materiais de informática para reestruturação da rede do edifício da prefeitura,32654.0,10664239000110,2016-05-13,20514.0,C
98,48400,PM DE FREDERICO WESTPHALEN,54.0,2016,PRP,94,2016,COM,ADH,MPR,aquisição de semáforo a ser implantado no entroncamento entre a Av. João Munis Reis com a Arthur Milani,25000.0,10657917000117,2016-05-20,24928.63,C
99,50000,PM DE IGREJINHA,41.0,2016,CNV,44,2016,COM,ADH,MPR,“Licitação pública para aquisição de peças para conserto de um Caminhão Mercedes Benz de propriedade do Município sob a modalidade de CONVITE do tipo menor preço.”  ,16079.0,97256747000147,2016-04-28,16582.4,C
100,50000,PM DE IGREJINHA,41.0,2016,CNV,44,2016,COM,ADH,MPR,“Licitação pública para aquisição de peças para conserto de um Caminhão Mercedes Benz de propriedade do Município sob a modalidade de CONVITE do tipo menor preço.”  ,16079.0,4648576000110,2016-04-28,13665.0,C
101,50000,PM DE IGREJINHA,41.0,2016,CNV,44,2016,COM,ADH,MPR,“Licitação pública para aquisição de peças para conserto de um Caminhão Mercedes Benz de propriedade do Município sob a modalidade de CONVITE do tipo menor preço.”  ,16079.0,6376277000108,2016-04-28,16112.0,C
102,55900,PM DE RODEIO BONITO,16.0,2016,CNV,32,2016,COM,ADH,MPR,EXERCÍCIO 2016ASSUNTO: CARTA CONVITE Nº 16/2016PROCESSO Nº 32/2016OBJETO: Aquisição de Camisetas para atender a demanda das oficinas do Grupo de Apoio à Atenção Basica - NAAB  do Município de Rodeio Bonito RS.,0.0,92659085000132,2016-05-05,5000.0,D
103,55900,PM DE RODEIO BONITO,16.0,2016,CNV,32,2016,COM,ADH,MPR,EXERCÍCIO 2016ASSUNTO: CARTA CONVITE Nº 16/2016PROCESSO Nº 32/2016OBJETO: Aquisição de Camisetas para atender a demanda das oficinas do Grupo de Apoio à Atenção Basica - NAAB  do Município de Rodeio Bonito RS.,0.0,19349244000102,2016-05-05,5500.0,D
