,CD_ORGAO,NM_ORGAO,NR_LICITACAO,ANO_LICITACAO,CD_TIPO_MODALIDADE,NR_PROCESSO,ANO_PROCESSO,TP_OBJETO,CD_TIPO_FASE_ATUAL,TP_LICITACAO,DS_OBJETO,VL_LICITACAO,NR_DOCUMENTO,DT_PROPOSTA,VL_TOTAL_PROPOSTA,TP_RESULTADO_PROPOSTA
19,73200,PM DE VISTA GAÚCHA,1.0,2017,CNV,4,2017,COM,ADH,MPR,Aquisição de merenda escolar para uso na Rede Municipal de Ensino durante o primeiro semestre de 2017,45100.91,97883425000128,2017-02-02,37804.57,C
20,73200,PM DE VISTA GAÚCHA,1.0,2017,CNV,4,2017,COM,ADH,MPR,Aquisição de merenda escolar para uso na Rede Municipal de Ensino durante o primeiro semestre de 2017,45100.91,02698368000109,2017-02-02,44390.73,C
21,73200,PM DE VISTA GAÚCHA,1.0,2017,CNV,4,2017,COM,ADH,MPR,Aquisição de merenda escolar para uso na Rede Municipal de Ensino durante o primeiro semestre de 2017,45100.91,03470626004902,2017-02-02,35110.4,C
22,73200,PM DE VISTA GAÚCHA,1.0,2017,CNV,4,2017,COM,ADH,MPR,Aquisição de merenda escolar para uso na Rede Municipal de Ensino durante o primeiro semestre de 2017,45100.91,24128173000158,2017-02-02,12502.58,C
23,73200,PM DE VISTA GAÚCHA,1.0,2017,CNV,4,2017,COM,ADH,MPR,Aquisição de merenda escolar para uso na Rede Municipal de Ensino durante o primeiro semestre de 2017,45100.91,10887449000177,2017-02-02,42027.48,C
24,73200,PM DE VISTA GAÚCHA,1.0,2017,CNV,4,2017,COM,ADH,MPR,Aquisição de merenda escolar para uso na Rede Municipal de Ensino durante o primeiro semestre de 2017,45100.91,03531227000151,2017-02-02,35558.21,C
25,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,97883425000128,2017-02-01,11914.17,C
26,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,02698368000109,2017-02-01,16798.26,C
27,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,14480526000120,2017-02-01,11912.7,C
28,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,17522170000139,2017-02-01,15055.86,C
29,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,10887449000177,2017-02-01,13278.0,C
30,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,26789621000190,2017-02-01,5863.4,C
31,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,09110229000153,2017-02-01,14563.52,C
32,73200,PM DE VISTA GAÚCHA,2.0,2017,CNV,6,2017,COM,ADH,MPR,Aquisição de materiais de limpeza para uso nas Escolas da Rede Municipal de Ensino durante o Primeiro Semestre de 2017,16817.58,03531227000151,2017-02-01,11878.33,C
33,54700,PM DE PLANALTO,3.0,2017,PRP,3,2017,COM,ADH,MPR,Contratação de serviços de recapagens à FRIO de pneus dos veículos e máquinas desta municipalidade.,171092.0,20636209000153,2017-01-30,20936.0,C
34,54700,PM DE PLANALTO,3.0,2017,PRP,3,2017,COM,ADH,MPR,Contratação de serviços de recapagens à FRIO de pneus dos veículos e máquinas desta municipalidade.,171092.0,93388031000142,2017-01-30,38440.0,C
35,54700,PM DE PLANALTO,3.0,2017,PRP,3,2017,COM,ADH,MPR,Contratação de serviços de recapagens à FRIO de pneus dos veículos e máquinas desta municipalidade.,171092.0,73730129000129,2017-01-30,18864.0,C
36,54700,PM DE PLANALTO,3.0,2017,PRP,3,2017,COM,ADH,MPR,Contratação de serviços de recapagens à FRIO de pneus dos veículos e máquinas desta municipalidade.,171092.0,73730129000803,2017-01-30,18864.0,C
37,54700,PM DE PLANALTO,3.0,2017,PRP,3,2017,COM,ADH,MPR,Contratação de serviços de recapagens à FRIO de pneus dos veículos e máquinas desta municipalidade.,171092.0,81374845000149,2017-01-30,51490.0,C
38,54700,PM DE PLANALTO,3.0,2017,PRP,3,2017,COM,ADH,MPR,Contratação de serviços de recapagens à FRIO de pneus dos veículos e máquinas desta municipalidade.,171092.0,94747888000174,2017-01-30,33222.0,C
39,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,02623039062,2017-02-06,11628.0,C
40,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,00340027070,2017-02-06,712.0,C
41,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,14034692000101,2017-02-06,4395.0,C
42,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,58959955000,2017-02-06,984.0,C
43,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,50384104053,2017-02-06,400.0,C
44,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,94942102049,2017-02-06,500.0,C
45,73200,PM DE VISTA GAÚCHA,1.0,2017,CHP,3,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios da agricultura familiar destinados a merenda escolar da rede municipal de ensino,19449.0,35891998068,2017-02-06,830.0,C
46,60200,PM DE SEBERI,1.0,2017,PRP,6,2017,COM,ADH,MPR,Aquisição de óleo diesel comum e óleo diesel s 10 para abastecimento de máquinas ônibus do transporte escolar e veículos da saúde e gasolina comum para veículos de diversas secretarias do município de Seberi-RS,1427793.0,02529496000110,2017-01-30,229653.0,C
47,60200,PM DE SEBERI,1.0,2017,PRP,6,2017,COM,ADH,MPR,Aquisição de óleo diesel comum e óleo diesel s 10 para abastecimento de máquinas ônibus do transporte escolar e veículos da saúde e gasolina comum para veículos de diversas secretarias do município de Seberi-RS,1427793.0,90344219000109,2017-01-30,704106.0,C
48,60200,PM DE SEBERI,1.0,2017,PRP,6,2017,COM,ADH,MPR,Aquisição de óleo diesel comum e óleo diesel s 10 para abastecimento de máquinas ônibus do transporte escolar e veículos da saúde e gasolina comum para veículos de diversas secretarias do município de Seberi-RS,1427793.0,10571788000140,2017-01-30,410670.0,C
49,45001,CM DE CAXIAS DO SUL,3.0,2017,PRP,03,2017,COM,ADH,MPR,Impressão de 36.500 (Trinta e seis mil e quinhentos) cartões de apresentação divididos em 26 (Vinte e seis) modelos com diferentes tiragens no formato 9cmx5cm uma lâmina em couchê matte 350gr/m2 4x4 cores laminação bopp fosco total frente e verso. A arte será fornecida pela Câmara Municipal.,3477.5,08879351000126,2017-02-03,2938.25,C
50,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,94631107049,2017-02-06,11280.0,C
51,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,01240904002,2017-02-06,15211.0,C
52,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,65062329000,2017-02-06,14608.75,C
53,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,89239644091,2017-02-06,1650.0,C
54,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,23541091053,2017-02-06,14610.0,C
55,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,08835220000147,2017-02-06,5075.0,C
56,55900,PM DE RODEIO BONITO,1.0,2017,CHP,1,2017,COM,ADH,MPR,EXERCÍCIO 2017ASSUNTO: CHAMADA PÚBLICA Nº 01/2017PROCESSO Nº 01/2017OBJETO: Aquisição de Gêneros Alimentícios da Agricultura Familiar para Merenda das Escolas da Rede Municipal de  Ensino do Município de Rodeio Bonito RS,73002.75,55902014034,2017-02-06,2640.0,C
57,54912,CIA. CARRIS PORTO-ALEGRENSE,1.0,2017,PRP,PR001,2017,COM,ADH,MPR,Aquisição parcelada de lâmpadas Philips.,150000.0,61295473001715,2017-02-08,150000.0,C
58,46501,CM DE DOM PEDRITO,2.0,2017,CNV,02,2017,COM,ADH,MPR,Aquisição de Aparelhos e Utensílios Domésticos tais como 5(cinco) unidades de  Ar Condicionado Portátil para uso na Câmara de Vereadores de Dom Pedrito,7987.0,04415928016272,2017-01-27,7504.5,C
59,45004,CIA. DE DESENV. DE CAXIAS DO SUL,3.0,2017,PRP,003,2017,COM,ADH,MPR,Aquisição de tanque de armazenamento de bomba para recalque e aquecedor de fluido térmico para usina de asfalto com instalação dos mesmos,224898.0,88650718000174,2017-02-15,187150.0,C
60,46501,CM DE DOM PEDRITO,1.0,2017,CNV,1,2017,COM,ADH,MPR,TRANSMISSAO RADIOFONICA DAS SESSOES LEGISLATIVAS BEM COMO A DIVULGACAO DE MATERIAS DE INTERESSE DESTE PODER LEGISLATIVO,62385.92,91821082000271,2017-01-24,0.0,D
61,46501,CM DE DOM PEDRITO,1.0,2017,CNV,1,2017,COM,ADH,MPR,TRANSMISSAO RADIOFONICA DAS SESSOES LEGISLATIVAS BEM COMO A DIVULGACAO DE MATERIAS DE INTERESSE DESTE PODER LEGISLATIVO,62385.92,89264394000107,2017-01-24,62011.8,C
62,46501,CM DE DOM PEDRITO,1.0,2017,CNV,1,2017,COM,ADH,MPR,TRANSMISSAO RADIOFONICA DAS SESSOES LEGISLATIVAS BEM COMO A DIVULGACAO DE MATERIAS DE INTERESSE DESTE PODER LEGISLATIVO,62385.92,89261408000120,2017-01-24,62322.0,C
63,54912,CIA. CARRIS PORTO-ALEGRENSE,4.0,2017,PRP,PR004,2017,COM,ADH,MPR,Aquisição parcelada de peças Durametal (Lista de preços),150000.0,92189695000209,2017-02-14,150000.0,C
64,40500,PM DE ALPESTRE,4.0,2017,PRP,5,2017,COM,ADH,MPR,REGISTRO DE PREÇOS objetivando AQUISIÇÃO DE CESTAS BÁSICAS KITS DE HIGIENE PESSOAL E DE USO DOMÉSTICO PARA SEREM ENTREGUES EM FORMA DE BENEFÍCIO EVENTUAL,111356.55,07817427000126,2017-02-02,31378.0,C
65,40500,PM DE ALPESTRE,4.0,2017,PRP,5,2017,COM,ADH,MPR,REGISTRO DE PREÇOS objetivando AQUISIÇÃO DE CESTAS BÁSICAS KITS DE HIGIENE PESSOAL E DE USO DOMÉSTICO PARA SEREM ENTREGUES EM FORMA DE BENEFÍCIO EVENTUAL,111356.55,26599849000117,2017-02-02,43198.4,C
66,40500,PM DE ALPESTRE,4.0,2017,PRP,5,2017,COM,ADH,MPR,REGISTRO DE PREÇOS objetivando AQUISIÇÃO DE CESTAS BÁSICAS KITS DE HIGIENE PESSOAL E DE USO DOMÉSTICO PARA SEREM ENTREGUES EM FORMA DE BENEFÍCIO EVENTUAL,111356.55,06069859000133,2017-02-02,17166.95,C
67,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,02849623000169,2017-01-25,90.0,C
68,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,13869980000105,2017-01-25,21725.5,C
69,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,20474900000188,2017-01-25,14891.5,C
70,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,09024193000195,2017-01-25,45822.0,C
71,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,04210938000197,2017-01-25,5063.0,C
72,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,15984883000199,2017-01-25,20216.0,C
73,59800,PM DE SÃO VICENTE DO SUL,1.0,2017,PRP,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL ELÉTRICO PARA ILUMINAÇÃO PÚBLICA,226705.0,01778749000127,2017-01-25,18170.0,C
74,62700,PM DE VERA CRUZ,7.0,2017,PRP,012,2017,COM,ADH,MPR,Aquisição de livros de chamada e certificados para EMEIS EMEFS e SMED,6146.0,01398491000133,2017-01-26,4355.0,C
75,70600,PM DE RELVADO,2.0,2017,CNV,11,2017,COM,ADH,MPR,Aquisição de 01 (um) servidor 01 (um) microcomputador 01 (um) nobreak e 01 (um) Switch para instalação junto ao Centro Administrativo Municipal de Relvado.,22400.0,03166700000149,2017-02-01,21591.45,C
76,40500,PM DE ALPESTRE,6.0,2017,PRP,7,2017,COM,ADH,MPR,AQUISIÇÃO DE UNIFORME ESCOLAR PARA DISTRIBUIÇÃO GRATUITA AOS ALUNOS DA REDE MUNICIPAL DE ENSINO,20386.53,04489202000108,2017-02-07,11980.0,C
77,77500,PM DE MORMAÇO,2.0,2017,CNV,5,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE PARA DISTRIBUIÇÃO NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO,59174.83,02568799000142,2017-02-06,31038.88,C
78,77500,PM DE MORMAÇO,2.0,2017,CNV,5,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE PARA DISTRIBUIÇÃO NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO,59174.83,11296222000110,2017-02-06,54147.71,C
79,77500,PM DE MORMAÇO,2.0,2017,CNV,5,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE PARA DISTRIBUIÇÃO NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO,59174.83,93577427000138,2017-02-06,44480.7,C
80,77500,PM DE MORMAÇO,2.0,2017,CNV,5,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE PARA DISTRIBUIÇÃO NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO,59174.83,11593690000156,2017-02-06,21628.0,C
81,77500,PM DE MORMAÇO,3.0,2017,CNV,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENE PARA AS ECOLAS DA REDE MUNICIPAL DE ENSINO,8713.83,07233275000114,2017-02-09,8233.73,C
82,77500,PM DE MORMAÇO,3.0,2017,CNV,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENE PARA AS ECOLAS DA REDE MUNICIPAL DE ENSINO,8713.83,19859358000100,2017-02-09,6437.78,C
83,77500,PM DE MORMAÇO,3.0,2017,CNV,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENE PARA AS ECOLAS DA REDE MUNICIPAL DE ENSINO,8713.83,08939491000142,2017-02-09,8381.6,C
84,77500,PM DE MORMAÇO,3.0,2017,CNV,6,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENE PARA AS ECOLAS DA REDE MUNICIPAL DE ENSINO,8713.83,07787938000142,2017-02-09,8554.4,C
85,63800,PM DE FORTALEZA DOS VALOS,1.0,2017,CHP,6,2017,COM,ADH,MPR,Aquisição de generos alimenticios da agricultura familiar para merenda escolar da rede municipal de ensino.,20664.48,90657289000109,2017-02-20,6190.0,C
86,63800,PM DE FORTALEZA DOS VALOS,1.0,2017,CHP,6,2017,COM,ADH,MPR,Aquisição de generos alimenticios da agricultura familiar para merenda escolar da rede municipal de ensino.,20664.48,08602228000163,2017-02-20,11593.08,C
87,63800,PM DE FORTALEZA DOS VALOS,1.0,2017,CNV,3,2017,COM,ADH,MPR,Aquisição de materiais para reforma e recuperação do Parque Municipal de Rodeios e Exposições.,14464.52,93810893000111,2017-01-25,13067.4,C
88,63800,PM DE FORTALEZA DOS VALOS,1.0,2017,CNV,3,2017,COM,ADH,MPR,Aquisição de materiais para reforma e recuperação do Parque Municipal de Rodeios e Exposições.,14464.52,92538057000167,2017-01-25,8062.88,C
89,63800,PM DE FORTALEZA DOS VALOS,1.0,2017,CNV,3,2017,COM,ADH,MPR,Aquisição de materiais para reforma e recuperação do Parque Municipal de Rodeios e Exposições.,14464.52,13353020000198,2017-01-25,4355.0,C
90,63800,PM DE FORTALEZA DOS VALOS,2.0,2017,PRP,5,2017,COM,ADH,MPR,Aquisição de tubos de concreto para drenagem pluvial necessários a recuperação das rodovias municipais atingidas pelas fortes chuvas que atingiram a região.,9282.0,04283151000155,2017-02-06,7953.28,C
91,63800,PM DE FORTALEZA DOS VALOS,3.0,2017,PRP,7,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios para a merenda escolar da Rede Municipal de Ensino,29220.87,20789831000100,2017-02-09,17382.46,C
92,63800,PM DE FORTALEZA DOS VALOS,3.0,2017,PRP,7,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios para a merenda escolar da Rede Municipal de Ensino,29220.87,18365826000110,2017-02-09,8751.25,C
93,63800,PM DE FORTALEZA DOS VALOS,4.0,2017,PRP,8,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios para composição de Cestas Básicas.,17593.92,18365826000110,2017-02-09,15698.08,C
94,54700,PM DE PLANALTO,4.0,2017,TMP,4,2017,COM,ADH,MPR,Aquisição de Merenda Escolar.,100992.1,90026444000199,2017-02-09,60564.5,C
95,54700,PM DE PLANALTO,4.0,2017,TMP,4,2017,COM,ADH,MPR,Aquisição de Merenda Escolar.,100992.1,18012000000177,2017-02-09,68724.0,C
96,54700,PM DE PLANALTO,4.0,2017,TMP,4,2017,COM,ADH,MPR,Aquisição de Merenda Escolar.,100992.1,07764302000185,2017-02-09,74396.1,C
97,54700,PM DE PLANALTO,4.0,2017,TMP,4,2017,COM,ADH,MPR,Aquisição de Merenda Escolar.,100992.1,02269506000126,2017-02-09,65140.4,C
98,54700,PM DE PLANALTO,4.0,2017,TMP,4,2017,COM,ADH,MPR,Aquisição de Merenda Escolar.,100992.1,91160804000103,2017-02-09,8425.0,C
99,54700,PM DE PLANALTO,4.0,2017,TMP,4,2017,COM,ADH,MPR,Aquisição de Merenda Escolar.,100992.1,04241706000104,2017-02-09,72113.5,C
100,54700,PM DE PLANALTO,5.0,2017,TMP,5,2017,COM,ADH,MPR,Aquisição de Materiais de Limpeza para as Escolas Municipais.,51333.1,90026444000199,2017-02-09,31780.9,C
101,54700,PM DE PLANALTO,5.0,2017,TMP,5,2017,COM,ADH,MPR,Aquisição de Materiais de Limpeza para as Escolas Municipais.,51333.1,07764302000185,2017-02-09,28125.9,C
102,54700,PM DE PLANALTO,5.0,2017,TMP,5,2017,COM,ADH,MPR,Aquisição de Materiais de Limpeza para as Escolas Municipais.,51333.1,02269506000126,2017-02-09,29525.9,C
103,54700,PM DE PLANALTO,5.0,2017,TMP,5,2017,COM,ADH,MPR,Aquisição de Materiais de Limpeza para as Escolas Municipais.,51333.1,24962270000141,2017-02-09,9549.0,C
